커피별녹색잔,서울 양천구 목동로21길 26,서울 양천구 신정동 988-14,화~일 09:00 ~ 23:00,02-2696-3337,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F19313C54EAA84B70B9C66FEF7D248714,https://place.map.kakao.com/300323196,126.8608472,37.52528045
카페제하,서울 양천구 목동동로 177 삼성쉐르빌2차 1층,서울 양천구 신정동 318-12,매일 10:00 ~ 21:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9B3CF410CD3F4122981A309308B1BA44,https://place.map.kakao.com/203376580,126.8704442,37.52162456
제이브라운 목동점,서울 양천구 오목로 354 목동센트럴푸르지오 101동 101호,서울 양천구 목동 404-13,매일 08:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FAB6B9999E95C4A91965DB4735A525A98,https://place.map.kakao.com/333169963,126.8767961,37.52398126
스타벅스 신월IC DT점,서울 양천구 남부순환로 430,서울 양천구 신월동 205-48,매일 07:00 ~ 23:00,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F78F8068C9F844E4E9878CFC3835F6DB5,https://place.map.kakao.com/26900383,126.8321345,37.52949342
스타벅스 신정DT점,서울 양천구 신월로 341,서울 양천구 신정동 981-15,월~토 07:00 ~ 22:30,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE212B4D74A414B25B2E06B72D7DC6959,https://place.map.kakao.com/1737262840,126.8588362,37.52201454
도쿄빙수 오목교역점,서울 양천구 오목로 328 1층,서울 양천구 목동 405-284,매일 12:00 ~ 22:00,02-2644-6568,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDE630E59F6B5491A837850B1E0F9BDC4,https://place.map.kakao.com/939764391,126.8738216,37.52445457
하니앤손스,서울 양천구 신목로2길 68 오목빌딩 1층 107호,서울 양천구 목동 404-5,화~일 11:00 ~ 21:00,02-2651-8989,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_65736418,https://place.map.kakao.com/480014306,126.8773484,37.52383272
퍼블릭맨션,서울 양천구 등촌로 154 1층,서울 양천구 목동 324-55,매일 09:00 ~ 22:00,02-2654-6695,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3BC6BBC0BC9B4620AEF977D48F760E55,https://place.map.kakao.com/27264276,126.8625973,37.54354325
스타벅스 오목교역점,서울 양천구 오목로 354,서울 양천구 목동 404-13,월~토 07:00 ~ 22:00,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7C29AE1236B54835846D311CA8CC53F9,https://place.map.kakao.com/26909836,126.8767961,37.52398126
카페꼬숩,서울 양천구 신목로4길 1,서울 양천구 신정동 128-112,월~토 11:00 ~ 22:00,02-2653-2249,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0CD9B78643474EA994887A2531A38282,https://place.map.kakao.com/2105594814,126.8743557,37.51854312
