어반플랜트 합정,서울 마포구 독막로4길 3 1~3층,서울 마포구 합정동 363-28,매일 10:00 ~ 22:00,070-4192-0378,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1152174062,https://place.map.kakao.com/447132083,126.9171904,37.5478957
프릳츠 도화점,서울 마포구 새창로2길 17,서울 마포구 도화동 179-9,월~금 08:00 ~ 22:00,02-3275-2045,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F63644FF9234847538F73061F08FC11FF,https://place.map.kakao.com/24529429,126.9490748,37.54102346
피오니 홍대점,서울 마포구 독막로7길 51 1층,서울 마포구 서교동 395-78,매일 12:00 ~ 21:00,02-333-5325,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F276E0A4C550A37652A,https://place.map.kakao.com/26235884,126.9197647,37.55008519
943킹스크로스,"서울 마포구 양화로16길 24 지하1층, 1~4층",서울 마포구 서교동 369-1,월~목 11:30 ~ 21:30,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F676A0FDC95034AF08D71B975760DC6E1,https://place.map.kakao.com/53292857,126.92081,37.55298865
카페 공명 연남 1호점,서울 마포구 연희로 11 한국특허정보원빌딩 1층,서울 마포구 동교동 146-8,매일 10:00 ~ 22:00,070-8869-6304,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1919726515,https://place.map.kakao.com/1797970569,126.9263002,37.55987149
포비 합정점,서울 마포구 양화로3길 66 1층,서울 마포구 합정동 426-18,월~금 11:00 ~ 21:00,02-566-3861,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3C8405FDA62248F8A417D872BF21BDFC,https://place.map.kakao.com/1513265709,126.9110553,37.55194681
앤트러사이트 서교점,서울 마포구 월드컵로12길 11,서울 마포구 서교동 475-22,매일 09:00 ~ 22:00,02-336-7650,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDF67BED49B5D4131BC57056E72E85787,https://place.map.kakao.com/657926243,126.9116881,37.55551993
무신사테라스,서울 마포구 양화로 188 AK&홍대 17층,서울 마포구 동교동 192-45,매일 11:00 ~ 21:00,1544-7199,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0131F3500198446CB52CD8DF18C0E1EB,https://place.map.kakao.com/1789749349,126.9264983,37.55774581
카페 레이어드 연남점,서울 마포구 성미산로 161-4,서울 마포구 연남동 223-20,매일 11:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FF1AA99755B384378AF19C4AE1C475FB3,https://place.map.kakao.com/502958473,126.9241972,37.56499026
비파티세리 공덕점,서울 마포구 마포대로14길 4 1층,서울 마포구 공덕동 105-67,매일 10:00 ~ 22:00,02-702-1220,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7BCE788466464364BFD9F6D756461C5E,https://place.map.kakao.com/922091993,126.9550788,37.54863186
앤트러사이트 합정점,서울 마포구 토정로5길 10,서울 마포구 합정동 357-6,매일 09:00 ~ 22:00,02-336-7850,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F130651504D62FF4E24,https://place.map.kakao.com/12518512,126.9184341,37.54581905
테일러커피 서교점,서울 마포구 와우산로27길 7 2층,서울 마포구 서교동 338-1,매일 11:00 ~ 22:00,02-334-0355,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA7B7FC086026419F92CB3096D307BFD6,https://place.map.kakao.com/27248379,126.9276451,37.55383285
콜린,"서울 마포구 어울마당로 45 1, 2층",서울 마포구 서교동 403-13,매일 10:30 ~ 23:00,02-3141-1119,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Ff4b6ac1973802a2017a3ef4829aa58a97764ecd0,https://place.map.kakao.com/26966842,126.9205251,37.54933536
땡스네이쳐,서울 마포구 홍익로 10 푸르지오상가 지하1층 121호,서울 마포구 서교동 486,매일 12:00 ~ 21:00,02-332-7470,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F4457D4037FA247E58E9D0F119725E9C1,https://place.map.kakao.com/10368349,126.9236938,37.55376198
당인리책발전소,"서울 마포구 월드컵로14길 10-8 지하층 ,1층",서울 마포구 서교동 475-26,매일 10:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1DD95796422E450C8CEE0520DE0DCBFF,https://place.map.kakao.com/123575123,126.9111491,37.555689
커피리브레 연남점,"서울 마포구 성미산로32길 20-5 1,2층",서울 마포구 연남동 239-34,매일 11:00 ~ 20:00,02-334-0615,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD8A8B1AC280F4228AF5731D124ACD595,https://place.map.kakao.com/11553130,126.9237302,37.56364351
딥블루레이크,서울 마포구 포은로6길 11,서울 마포구 망원동 411-12,매일 10:00 ~ 21:30,02-333-8532,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2152F64D56CB274D09,https://place.map.kakao.com/27481601,126.9056509,37.55581628
빈브라더스 합정점,서울 마포구 토정로 35-1,서울 마포구 합정동 368-3,매일 11:00 ~ 21:00,02-6012-2001,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F54A0DBD186D84E9F8EB989F247384DF4,https://place.map.kakao.com/24855092,126.9149816,37.54572065
이미커피,서울 마포구 동교로25길 7 1층,서울 마포구 동교동 201-10,수~일 12:00 ~ 21:00,02-6368-5228,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB678D6B641147AABD6C6D8650D2282D,https://place.map.kakao.com/15985522,126.9219155,37.55747464
디벙크,서울 마포구 성지1길 30 더보이드빌딩 지하1층,서울 마포구 합정동 366-1,매일 10:00 ~ 23:00,02-6930-5598,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE971409B9DD4999900FDC15E94BF315,https://place.map.kakao.com/1040119941,126.9151208,37.54791
1984,서울 마포구 동교로 194 혜원빌딩 1층,서울 마포구 동교동 158-24,매일 10:00 ~ 23:00,02-325-1984,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F34E424DE54454CCB8C5623E96B979B9F,https://place.map.kakao.com/23634722,126.9228861,37.55738472
버터밀크,서울 마포구 와우산로 130 1층,서울 마포구 창전동 6-131,"월,화,목,금,토,일 10:00 ~ 15:00",,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD0F3C937FF9A4A5B982003C33D378CF1,https://place.map.kakao.com/26966117,126.9279907,37.55337833
땡스오트 연남,서울 마포구 성미산로23길 68,서울 마포구 연남동 375-113,매일 10:00 ~ 19:00,02-3144-0890,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F826FD2EA04A64055B51FA86C0BF90167,https://place.map.kakao.com/966554753,126.9198974,37.56627395
빌리프커피로스터스,서울 마포구 양화로11길 50 1층,서울 마포구 서교동 384-3,매일 09:30 ~ 22:30,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F779F1DBCA0DC482AA8B89B802E7AB7E2,https://place.map.kakao.com/26611450,126.9140066,37.55234229
테일러커피 연남1호점,서울 마포구 성미산로 189 1층,서울 마포구 연남동 224-41,매일 10:00 ~ 22:00,02-326-0355,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0416B1F4A01A488BBF8A732CD81EC726,https://place.map.kakao.com/27508963,126.926398,37.56310316
미어캣프랜즈,서울 마포구 와우산로21길 20 2층,서울 마포구 서교동 358-37,매일 13:30 ~ 20:00,010-6250-4683,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6E85C61C718D4E7284A39FC807DB5909,https://place.map.kakao.com/1780755840,126.9229877,37.5524585
오랑지,서울 마포구 동교로38길 13 2층,서울 마포구 연남동 390-71,"월,수,목,금,토,일 12:00 ~ 20:00",,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5AD99B28A15B47EABD28FDA0858DB40E,https://place.map.kakao.com/1007372949,126.9250063,37.56205875
콩카페 연남점,서울 마포구 성미산로 161-14 1층,서울 마포구 연남동 223-114,매일 11:00 ~ 23:00,070-4131-0333,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3CFE47CC0C42405FA1D5F3A1A727C9FE,https://place.map.kakao.com/1178288045,126.9237456,37.56535478
톤앤매너,서울 마포구 와우산로29가길 13 1층,서울 마포구 서교동 337-10,매일 12:00 ~ 20:00,02-332-8252,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Fe954fb06be9b64ac0eb978c43cbe6628880e60ff,https://place.map.kakao.com/1960387368,126.928692,37.55426831
