어니언 안국점,서울 종로구 계동길 5,서울 종로구 계동 146-1,월~금 07:00 ~ 22:00,070-7543-2123,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD8FEE208685B4F499E3FD606207B592E,https://place.map.kakao.com/853028118,126.9863764,37.5773851
노티드 안국,서울 종로구 북촌로 6-3 1층,서울 종로구 재동 86,매일 10:00 ~ 21:00,070-7755-9377,,https://place.map.kakao.com/1974266862,126.9860399,37.57746128
블루보틀 삼청 카페,서울 종로구 북촌로5길 76 1~3층,서울 종로구 소격동 86,매일 09:00 ~ 20:30,1533-6906,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7910A6A9E4BD4B09AD29AEAA530E5D60,https://place.map.kakao.com/353512935,126.9808643,37.58015345
안녕인사동,서울 종로구 인사동길 49,서울 종로구 관훈동 155-2,매일 10:00 ~ 22:00,02-6954-2910,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5100B717204E430BB1DDE2B40A75095C,https://place.map.kakao.com/1779571274,126.9835522,37.57446687
포비 광화문점,서울 종로구 종로3길 17 광화문D타워 1층 21호,서울 종로구 청진동 246,월~금 07:30 ~ 21:30,02-2251-8125,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC0F59E2D9BF34E3AAE4B6FD45190EB4E,https://place.map.kakao.com/27187492,126.9789145,37.57099586
차마시는 뜰,서울 종로구 북촌로11나길 26 1층,서울 종로구 삼청동 35-169,화~금 12:00 ~ 21:00,02-722-7006,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FAE0D37F7E91E4CA2BAD49F0EED7E75AF,https://place.map.kakao.com/8082652,126.9822744,37.58221902
산모퉁이,서울 종로구 백석동길 153,서울 종로구 부암동 97-5,매일 11:00 ~ 20:50,02-391-4737,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FB3981B68685B4BD09C9774ADBED5C875,https://place.map.kakao.com/7912367,126.9679756,37.59542573
테라로사 광화문점,서울 종로구 종로1길 50,서울 종로구 중학동 19,월~금 07:30 ~ 21:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC14FFF2852554042BD6BBB245442C738,https://place.map.kakao.com/24725284,126.9790224,37.57472447
스태픽스,서울 종로구 사직로9길 22 1층 102호,서울 종로구 필운동 32-1,매일 10:00 ~ 21:00,0507-1341-2055,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1392390091,https://place.map.kakao.com/1508329235,126.967882,37.57747279
아키비스트,서울 종로구 효자로13길 52 1층,서울 종로구 효자동 164-7,매일 11:00 ~ 21:00,02-738-1517,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA8B99BAED1C64DC4880D4C6BE76B7606,https://place.map.kakao.com/1429224581,126.9726787,37.58221854
