도우터,서울 광진구 아차산로31길 40 1층,서울 광진구 화양동 11-17,월~금 11:00 ~ 22:30,02-464-0559,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F783B5AA59D1C453AACBFB1EF57A490C2,https://place.map.kakao.com/1926044933,127.0701751,37.54269107
뚝방길홍차가게,서울 광진구 자양강변길 277 1층,서울 광진구 자양동 589-20,"월,수,목,금,토,일 12:00 ~ 20:00",02-512-0189,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1029567097,https://place.map.kakao.com/519082124,127.0738539,37.52998643
체리커피,서울 광진구 능동로 284 1층 체리커피,서울 광진구 능동 282-1,매일 10:30 ~ 23:30,02-444-7222,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7AE2261BB2B046D886A604003055EC4D,https://place.map.kakao.com/1755713937,127.0787202,37.55515361
더이퀼리브리엄커피,서울 광진구 아차산로30길 7 3층,서울 광진구 자양동 7-30,매일 10:00 ~ 22:00,010-5255-6073,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F9D2DA00C7F4D46A395E3C35FE6DEBCAA,https://place.map.kakao.com/420350631,127.0678336,37.54035416
아르무아,"서울 광진구 동일로22길 117-27 1,2층",서울 광진구 화양동 5-32,매일 12:00 ~ 23:00,02-463-9981,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F41E12AE8AE694630AECF03361D5F2A03,https://place.map.kakao.com/61909173,127.0709227,37.54176719
마우스레빗,서울 광진구 능동로11길 10,서울 광진구 화양동 5-14,월~금 10:00 ~ 24:00,02-462-4015,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB8EC08763B9548BBBE5F88F7CF4AC5E0,https://place.map.kakao.com/18263855,127.0709015,37.54199921
카페히릿,서울 광진구 광나루로 404 3층,서울 광진구 화양동 111-72,매일 12:00 ~ 22:00,070-8870-4442,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FFE7BAC1AFA7A4F7BA6825DEE5C07ACA0,https://place.map.kakao.com/22674971,127.0744061,37.5469693
비에이치테이블,서울 광진구 아차산로45길 16 1층,서울 광진구 자양동 775-10,수~금 10:00 ~ 19:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FC592DC67BAF4403A941DDF95586EE125,https://place.map.kakao.com/1159203702,127.0807869,37.53776816
헤르츠커피로스팅,서울 광진구 능동로 334 경남빌딩 1층,서울 광진구 중곡동 161-27,화~일 09:00 ~ 21:00,010-3312-9952,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F37F1C695E8F945A6A33C475ABCCA75FC,https://place.map.kakao.com/1508416506,127.080938,37.55932408
도쿄빙수 건대점,서울 광진구 아차산로31길 45 1층 101호,서울 광진구 화양동 10-2,매일 12:00 ~ 22:00,02-466-2012,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FDA5B3D91FF3A4F308FD5BB589EDCE4A1,https://place.map.kakao.com/1017964919,127.070103,37.54303628
넥스트에디션 건대2호점,"서울 광진구 아차산로 192 별관 2,3층",서울 광진구 자양동 17-5,매일 10:30 ~ 24:00,0507-417-8580,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FB6BE7881D1AC4159AC8E98058477E87D,https://place.map.kakao.com/287949141,127.064967,37.54155681
카페호이 자양점,"서울 광진구 동일로20길 80 1,2층",서울 광진구 자양동 6-38,화~일 11:00 ~ 23:30,02-466-8158,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F339B0E6EF697423E87B5D4B54906CAFE,https://place.map.kakao.com/27417701,127.0678403,37.54011801
해피니스디저트 건대점,서울 광진구 아차산로30길 31 1층,서울 광진구 자양동 6-58,매일 12:00 ~ 23:00,010-4295-2600,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FFE94A20496F3476A9A8F84E9BCE12C23,https://place.map.kakao.com/693959559,127.0674186,37.5394042
카페 드노보,서울 광진구 아차산로78길 157,서울 광진구 광장동 187-2,매일 11:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F731BE14030D9430DABCE590DBB614852,https://place.map.kakao.com/143898787,127.1091023,37.54814428
시드누아 중곡센터점,서울 광진구 천호대로127길 44,서울 광진구 중곡동 111-2,매일 11:00 ~ 19:00,02-446-8115,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8A1B768E7AEE44A99E552E6611827CC4,https://place.map.kakao.com/27607185,127.0910841,37.55438959
그리네,서울 광진구 군자로 139 1층,서울 광진구 군자동 48-65,매일 10:00 ~ 24:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F249B44664263406CB5A50BB1349E3746,https://place.map.kakao.com/2106246357,127.07463,37.55422914
펠어커피 구의점,서울 광진구 아차산로59길 63 1층,서울 광진구 구의동 223-23,화~토 11:30 ~ 20:00,0507-1447-0140,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_2010474720,https://place.map.kakao.com/1024200053,127.0908106,37.54124621
라운드브릭,서울 광진구 광장로 67 1층,서울 광진구 광장동 287-1,월~금 11:00 ~ 20:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F51ABD976AE5440608A15073D1535ADE2,https://place.map.kakao.com/514403916,127.104593,37.54759244
아오스요거트,서울 광진구 능동로 153 1층,서울 광진구 화양동 2-23,월~금 09:00 ~ 21:00,070-8111-9451,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F78F4AB7F2B634032B968961A8ED55F67,https://place.map.kakao.com/715860315,127.0723997,37.54448587
스타벅스 구의DT,서울 광진구 광나루로 519,서울 광진구 구의동 67-7,"월,화,수,목,일 07:00 ~ 22:00",1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBD60FA34486F4F2E944CE067F6309839,https://place.map.kakao.com/26639935,127.0872133,37.54530658
옥루몽 어린이대공원점,서울 광진구 능동로 183 1층,서울 광진구 화양동 111-124,매일 11:00 ~ 23:00,02-466-9700,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F40D156891DEC48B398543305E2E18D17,https://place.map.kakao.com/26576265,127.0736654,37.54702022
보난자커피 군자점,서울 광진구 능동로 239 B동 1층,서울 광진구 군자동 270,매일 09:00 ~ 22:00,070-4110-3113,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1B92D313A149475EB227600334F3B82E,https://place.map.kakao.com/1928816021,127.0761507,37.5515185
설빙 서울건대지점,서울 광진구 아차산로 225 단산화빌딩 2층,서울 광진구 화양동 7-44,매일 11:00 ~ 22:30,02-499-5385,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F34A5B3042CED4B0DB494234DCA725CE6,https://place.map.kakao.com/25060136,127.068481,37.54091808
카페레디언트,서울 광진구 능동로38길 41 101호,서울 광진구 중곡동 142-36,월~금 08:00 ~ 22:00,02-2201-0204,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2440615057511BD027,https://place.map.kakao.com/757366145,127.0821125,37.55710069
랑데자뷰 건대점,서울 광진구 아차산로31길 3,서울 광진구 화양동 9-23,매일 10:30 ~ 23:00,070-7718-3088,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F0623932C73FF46F3921F7D6EC28E9182,https://place.map.kakao.com/88469138,127.0691996,37.54131933
미어캣족장,서울 광진구 동일로20길 72 3층,서울 광진구 자양동 9-31,월~금 13:00 ~ 21:30,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_547373348,https://place.map.kakao.com/382585102,127.067455,37.540224
안다미로 팬케이크 건대점,서울 광진구 아차산로25길 8 2층,서울 광진구 화양동 48-23,매일 13:00 ~ 22:00,02-6405-7773,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3723C1718ED9420FA8346E12AC2E4BF5,https://place.map.kakao.com/1766978425,127.0667481,37.54179494
스타벅스 군자역점,서울 광진구 천호대로 548,서울 광진구 군자동 478-5,월~토 07:00 ~ 23:00,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F26160B4A55E006D423,https://place.map.kakao.com/24350794,127.0789923,37.55682721
카페온더플랜 건대점,"서울 광진구 능동로 161 1,2층",서울 광진구 화양동 90-3,매일 11:00 ~ 24:00,02-462-1020,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE51E1D31A36B49B9A080E7107B4EA1F5,https://place.map.kakao.com/296921469,127.0727895,37.54523147
커피마켓,서울 광진구 아차산로33길 60,서울 광진구 화양동 3-71,"월,화,수,목,토,일 10:00 ~ 03:00",02-463-8009,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6A5EB7C915E648CDA378B450D000ACB5,https://place.map.kakao.com/13337306,127.0711398,37.54287015
델트,서울 광진구 광나루로54길 83 1층 102호,서울 광진구 구의동 215-1,월~금 07:30 ~ 17:00,0507-1355-4461,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F967D231CC67744C0BFF92462E959CF52,https://place.map.kakao.com/658877871,127.0944017,37.53770824
꼬메노,서울 광진구 군자로7길 29,서울 광진구 화양동 16-24,매일 13:00 ~ 22:30,02-468-5177,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F16578A3A4FEBAFEB0A,https://place.map.kakao.com/15954181,127.0690868,37.54560077
건대커피랩,서울 광진구 동일로22길 102,서울 광진구 화양동 7-11,월~금 10:00 ~ 22:30,02-497-7725,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F275E0E8DF7FD402A8F74E4118D6FF8EE,https://place.map.kakao.com/23294111,127.0696443,37.54083631
스타벅스 어린이대공원역,서울 광진구 능동로 243,서울 광진구 군자동 236,월~금 07:00 ~ 22:00,1522-3232,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F50470CE229C1492992F7B51FCB2BD78A,https://place.map.kakao.com/630372352,127.0763545,37.55193959
카페러슬,서울 광진구 자양로37길 63 3층,서울 광진구 구의동 612-10,월~금 10:00 ~ 20:00,070-4202-1555,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA22F3963962443DDBCD9A5162919DFC4,https://place.map.kakao.com/2053737523,127.0855618,37.54860598
최가회관,서울 광진구 능동로13길 30 지하1층,서울 광진구 화양동 12-34,월~금 14:00 ~ 22:00,02-465-7998,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0934321CBC9B441CBF8AA07CB36E6D5A,https://place.map.kakao.com/1540990560,127.0706019,37.54340215
엑스케이프,서울 광진구 동일로 112 지하1층,서울 광진구 화양동 50-2,매일 10:00 ~ 24:00,02-463-9366,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEBF0B6B3DFB54095ADD3DBD7EC55A403,https://place.map.kakao.com/27354377,127.0644906,37.54253988
투썸플레이스 건대입구점,"서울 광진구 능동로13길 5 1,2층",서울 광진구 화양동 5-12,매일 08:00 ~ 23:00,02-461-2234,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA7D619B4EB04D45B56C8E0FABCCE98F,https://place.map.kakao.com/12118821,127.0713072,37.54240802
