맥심플랜트,서울 용산구 이태원로 250,서울 용산구 한남동 683-140,매일 10:00 ~ 22:00,070-4287-8557,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_44925071,https://place.map.kakao.com/711864705,127.0009969,37.53698993
동빙고,서울 용산구 이촌로 319,서울 용산구 이촌동 301-162,매일 10:30 ~ 22:00,02-794-7171,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FFF26A4C8EF5C4884AC4A631FF06138B9,https://place.map.kakao.com/12684084,126.982327,37.51796297
앤트러사이트 한남점,서울 용산구 이태원로 240 1~3층,서울 용산구 한남동 683-142,월~목 09:00 ~ 22:00,02-797-7508,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA5A7BCFC004E448A86ACC37F42C2DD58,https://place.map.kakao.com/27344582,127.0001638,37.53610921
오츠커피,서울 용산구 원효로89길 13-12,서울 용산구 원효로1가 48-8,월~금 11:00 ~ 20:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1820967353,https://place.map.kakao.com/1958239830,126.9677636,37.54041276
테라로사 한남점,서울 용산구 이태원로36길 15 카프리빌딩 1층,서울 용산구 한남동 736-4,매일 09:00 ~ 21:00,033-648-2760,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA08148A19DF64101BC7CC5A97CD27507,https://place.map.kakao.com/163434813,126.9996073,37.53457012
오아시스 한남점,"서울 용산구 이태원로45길 30 1,2층",서울 용산구 한남동 745-10,월~토 09:00 ~ 20:00,02-790-8906,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFE4ACDEA0C6D4B518450E2D87E7729B1,https://place.map.kakao.com/1456774315,126.9979693,37.53660528
더로열푸드앤드링크,서울 용산구 신흥로20길 37 1층,서울 용산구 후암동 406-58,"수,목요일",070-7774-4168,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE18376189ADB4CDA8813D05CFC8914CB,https://place.map.kakao.com/27514796,126.9839421,37.54719402
인바이티드,서울 용산구 한강대로52길 41 카페 인바이티드,서울 용산구 한강로1가 221-8,매일 11:00 ~ 22:00,02-794-3332,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD56D6C6BBC154929B980F3BA2E4A6750,https://place.map.kakao.com/285654982,126.9732241,37.53144782
엔다이브한남,서울 용산구 이태원로54길 52-2 1층,서울 용산구 한남동 683-86,매일 12:00 ~ 22:00,02-794-3334,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9F2549426C484A83A240FF79AFC773B1,https://place.map.kakao.com/274919641,127.0010171,37.53620129
콩카페 이태원점,"서울 용산구 녹사평대로 168-8 1,2층",서울 용산구 이태원동 34-54,월~토 11:00 ~ 22:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FF15BD55F02B04391AA46419AE92F8E9C,https://place.map.kakao.com/1886309015,126.9894659,37.53324599
챔프커피 2작업실,서울 용산구 녹사평대로26가길 24 1층,서울 용산구 이태원동 79-44,매일 09:00 ~ 20:30,02-790-4516,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8CF7DBFBDB6D41EBA23EF171BF0AAA07,https://place.map.kakao.com/1143868163,126.9928269,37.53249931
써머레인,서울 용산구 이태원로55가길 49 1층,서울 용산구 한남동 738-13,매일 07:30 ~ 18:00,02-792-8114,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1832899041,https://place.map.kakao.com/1562438866,126.9992667,37.53635969
트래버틴,서울 용산구 한강대로7길 18-7,서울 용산구 한강로3가 40-317,월~금 11:00 ~ 20:30,070-8862-6003,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F05D557EB6D39491B8384B731954A84F3,https://place.map.kakao.com/239691324,126.9620784,37.52487457
북파크라운지,서울 용산구 이태원로 294 블루스퀘어 3층,서울 용산구 한남동 727-56,화~일 11:00 ~ 21:00,070-7770-0539,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFAF36A44DE3B4336B86F2289976DA06E,https://place.map.kakao.com/1559187561,127.0024853,37.54086944
카키바움,서울 용산구 한강대로52길 29 1~3층,서울 용산구 한강로1가 225-1,월~토 10:00 ~ 22:00,02-790-6275,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5569182609D24231A2CB32B4322DA10C,https://place.map.kakao.com/859448387,126.9727454,37.53179613
도토리 베이커리카페 신용산점,서울 용산구 한강대로52길 25-6 1층,서울 용산구 한강로1가 227,매일 09:00 ~ 23:00,02-797-0225,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF29D2890C7E34470928099FD190E6F23,https://place.map.kakao.com/460216775,126.9727965,37.53190102
원인어밀리언,서울 용산구 이태원로54길 31 지하1층,서울 용산구 한남동 684-62,월~토 11:00 ~ 23:00,02-794-2414,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9A655CD21B1F4DC29AF3696FC6003A45,https://place.map.kakao.com/2010021183,127.0019509,37.5370311
엘카페커피로스터스,서울 용산구 후암로 68 지하1층 1호,서울 용산구 후암동 1-43,화~금 11:30 ~ 17:00,070-8269-0715,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F92E2E3812C464FCFACDA7EBBCD2AE289,https://place.map.kakao.com/13582387,126.9771125,37.55196909
키에리 이태원점,서울 용산구 이태원로26길 16-8 1층,서울 용산구 이태원동 73-7,수~일 13:00 ~ 20:00,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4FC2B0855BCD435E9D56D42AAED4EE33,https://place.map.kakao.com/800587300,126.993182,37.53336952
때가이르매 숙대점,서울 용산구 두텁바위로 8 4층,서울 용산구 남영동 8-2,월~금 12:00 ~ 22:00,070-4320-8495,,https://place.map.kakao.com/1240018987,126.9730531,37.54509703
헬카페스피리터스,서울 용산구 이촌로 248 한강맨션 31동 208호,서울 용산구 이촌동 300-23,매일 11:30 ~ 22:00,070-7612-4687,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F4930C317E4574DFC8CA093D6C22EE53E,https://place.map.kakao.com/251037961,126.975026,37.51938659
한남작업실,서울 용산구 이태원로55나길 7 1층,서울 용산구 한남동 745-2,매일 11:00 ~ 22:00,02-792-5620,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF4011552054548088F5BCECE0DB8A908,https://place.map.kakao.com/1151652295,126.9987309,37.53652727
오잇,서울 용산구 신흥로 95,서울 용산구 용산동2가 1-471,매일 12:00 ~ 22:00,010-8844-1993,,https://place.map.kakao.com/1698143190,126.9850909,37.54553516
서울루덴스,서울 용산구 회나무로 69 2층,서울 용산구 이태원동 5-12,월~금 12:00 ~ 02:00,02-795-4151,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F230F1D4153D6FA0E02,https://place.map.kakao.com/19615417,126.9942523,37.54042711
